BLOCK_GEOID20,lat,lon,poverty_rate_est,Median_Income_BG,poverty_norm,need_score,prob_old,prob_new,access_change,priority_after_move,risk_of_being_worse_off
361090006002030,42.4562523,-76.4857699,19.4,113793,0.2691729323,0.1615764892,0,0.1572446287,0.1572446287,0.1361694541,0
361090010002001,42.4326714,-76.5292511,4.2,110667,0.04060150376,0.02443550695,0,0.2981117711,0.2981117711,0.0171509947,0
361090006004003,42.4963282,-76.5106592,3.4,235052,0.02857142857,0.01714285714,0,0.1299980207,0.1299980207,0.01491431964,0
361090006004046,42.461113,-76.4960683,3.4,235052,0.02857142857,0.01714285714,0,0.1675885102,0.1675885102,0.01426991125,0
361090021002005,42.51262,-76.3478137,3.6,93875,0.03157894737,0.01903204477,0,0.02379121527,0.02379121527,0.01857924929,0
361090021001055,42.514278,-76.3268309,10.1,86200,0.1293233083,0.07768326468,0,0.01883471136,0.01883471136,0.07622012282,0
361090014002007,42.4571574,-76.3596951,17.2,71719,0.2360902256,0.1417521006,0,0.03858665063,0.03858665063,0.1362823618,0
361090005003002,42.4734882,-76.4734943,8.6,77442,0.1067669173,0.06415468305,0,0.1197025471,0.1197025471,0.05647520408,0
361090019011000,42.4298184,-76.2760455,9.7,65682,0.1233082707,0.07408654859,0,0.01574091036,0.01574091036,0.07292035887,0
361090019022046,42.3245925,-76.3896636,4,97022,0.03759398496,0.02263917979,0,0.0486756258,0.0486756258,0.02153720354,0
361090014003001,42.4439799,-76.3499515,5.7,165000,0.06315789474,0.03793675323,0,0.03634551173,0.03634551173,0.03655792252,0
361090019012050,42.3167943,-76.3155923,7.7,89943,0.09323308271,0.05602688434,0,0.02035874946,0.02035874946,0.05488624704,0
361090022001058,42.6063413,-76.297379,3.6,58821,0.03157894737,0.01905306975,0,0.00601967581,0.00601967581,0.01893837645,0
361090022001047,42.5898864,-76.2844393,3.6,58821,0.03157894737,0.01905306975,0,0.006319255729,0.006319255729,0.01893266853,0
